dataset,table,column,type,description
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_active_view_measurability,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_active_view_measurable_cost_micros,INTEGER,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_active_view_measurable_impressions,INTEGER,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_active_view_viewability,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_all_conversions,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_all_conversions_from_interactions_rate,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_all_conversions_value,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_average_cost,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_average_cpc,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_average_cpm,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_clicks,INTEGER,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_conversions,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_conversions_from_interactions_rate,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_conversions_value,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_cost_micros,INTEGER,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_cost_per_all_conversions,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_cost_per_conversion,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_cross_device_conversions,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_ctr,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_gmail_forwards,INTEGER,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_gmail_saves,INTEGER,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_gmail_secondary_clicks,INTEGER,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_impressions,INTEGER,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_interaction_event_types,STRING,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_interaction_rate,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_interactions,INTEGER,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_value_per_all_conversions,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,metrics_value_per_conversion,FLOAT,
dt_google_ads_3171328350,ads_GenderStats_3171328350,segments_ad_network_type,STRING,
dt_google_ads_3171328350,ads_GenderStats_3171328350,segments_click_type,STRING,
dt_google_ads_3171328350,ads_GenderStats_3171328350,segments_date,DATE,
dt_google_ads_3171328350,ads_GenderStats_3171328350,segments_day_of_week,STRING,
dt_google_ads_3171328350,ads_GenderStats_3171328350,segments_device,STRING,
dt_google_ads_3171328350,ads_GenderStats_3171328350,segments_month,DATE,
dt_google_ads_3171328350,ads_GenderStats_3171328350,segments_quarter,DATE,
dt_google_ads_3171328350,ads_GenderStats_3171328350,segments_week,DATE,
dt_google_ads_3171328350,ads_GenderStats_3171328350,segments_year,INTEGER,
dt_google_ads_3171328350,ads_GenderStats_3171328350,_LATEST_DATE,DATE,
dt_google_ads_3171328350,ads_GenderStats_3171328350,_DATA_DATE,DATE,
dt_google_ads_3171328350,ads_Gender_3171328350,ad_group_criterion_criterion_id,INTEGER,
dt_google_ads_3171328350,ads_Gender_3171328350,ad_group_id,INTEGER,
dt_google_ads_3171328350,ads_Gender_3171328350,campaign_id,INTEGER,
dt_google_ads_3171328350,ads_Gender_3171328350,customer_id,INTEGER,
dt_google_ads_3171328350,ads_Gender_3171328350,ad_group_base_ad_group,STRING,
dt_google_ads_3171328350,ads_Gender_3171328350,ad_group_criterion_bid_modifier,FLOAT,
dt_google_ads_3171328350,ads_Gender_3171328350,ad_group_criterion_effective_cpc_bid_micros,INTEGER,
dt_google_ads_3171328350,ads_Gender_3171328350,ad_group_criterion_effective_cpc_bid_source,STRING,
dt_google_ads_3171328350,ads_Gender_3171328350,ad_group_criterion_effective_cpm_bid_micros,INTEGER,
dt_google_ads_3171328350,ads_Gender_3171328350,ad_group_criterion_effective_cpm_bid_source,STRING,
dt_google_ads_3171328350,ads_Gender_3171328350,ad_group_criterion_final_mobile_urls,STRING,
dt_google_ads_3171328350,ads_Gender_3171328350,ad_group_criterion_final_urls,STRING,
dt_google_ads_3171328350,ads_Gender_3171328350,ad_group_criterion_gender_type,STRING,
dt_google_ads_3171328350,ads_Gender_3171328350,ad_group_criterion_negative,BOOLEAN,
dt_google_ads_3171328350,ads_Gender_3171328350,ad_group_criterion_status,STRING,
dt_google_ads_3171328350,ads_Gender_3171328350,ad_group_criterion_tracking_url_template,STRING,
dt_google_ads_3171328350,ads_Gender_3171328350,ad_group_criterion_url_custom_parameters,STRING,
dt_google_ads_3171328350,ads_Gender_3171328350,ad_group_targeting_setting_target_restrictions,STRING,
dt_google_ads_3171328350,ads_Gender_3171328350,bidding_strategy_name,STRING,
dt_google_ads_3171328350,ads_Gender_3171328350,bidding_strategy_type,STRING,
dt_google_ads_3171328350,ads_Gender_3171328350,campaign_base_campaign,STRING,
dt_google_ads_3171328350,ads_Gender_3171328350,campaign_bidding_strategy,STRING,
dt_google_ads_3171328350,ads_Gender_3171328350,_LATEST_DATE,DATE,
dt_google_ads_3171328350,ads_Gender_3171328350,_DATA_DATE,DATE,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,campaign_id,INTEGER,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,customer_id,INTEGER,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,geographic_view_country_criterion_id,INTEGER,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,campaign_status,STRING,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,geographic_view_location_type,STRING,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,metrics_all_conversions,FLOAT,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,metrics_all_conversions_value,FLOAT,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,metrics_conversions,FLOAT,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,metrics_conversions_value,FLOAT,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,metrics_cross_device_conversions,FLOAT,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,metrics_value_per_all_conversions,FLOAT,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,metrics_value_per_conversion,FLOAT,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,metrics_view_through_conversions,INTEGER,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,segments_ad_network_type,STRING,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,segments_conversion_action,STRING,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,segments_conversion_action_category,STRING,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,segments_conversion_action_name,STRING,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,segments_date,DATE,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,segments_day_of_week,STRING,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,segments_device,STRING,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,segments_geo_target_most_specific_location,STRING,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,segments_month,DATE,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,segments_quarter,DATE,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,segments_week,DATE,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,segments_year,INTEGER,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,_LATEST_DATE,DATE,
dt_google_ads_3171328350,ads_GeoConversionStats_3171328350,_DATA_DATE,DATE,
dt_google_ads_3171328350,ads_GeoStats_3171328350,campaign_id,INTEGER,
dt_google_ads_3171328350,ads_GeoStats_3171328350,customer_id,INTEGER,
dt_google_ads_3171328350,ads_GeoStats_3171328350,geographic_view_country_criterion_id,INTEGER,
dt_google_ads_3171328350,ads_GeoStats_3171328350,campaign_status,STRING,
dt_google_ads_3171328350,ads_GeoStats_3171328350,geographic_view_location_type,STRING,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_all_conversions,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_all_conversions_from_interactions_rate,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_all_conversions_value,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_average_cost,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_average_cpc,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_average_cpm,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_average_cpv,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_clicks,INTEGER,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_conversions,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_conversions_from_interactions_rate,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_conversions_value,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_cost_micros,INTEGER,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_cost_per_all_conversions,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_cost_per_conversion,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_cross_device_conversions,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_ctr,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_impressions,INTEGER,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_interaction_event_types,STRING,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_interaction_rate,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_interactions,INTEGER,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_value_per_all_conversions,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_value_per_conversion,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_video_view_rate,FLOAT,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_video_views,INTEGER,
dt_google_ads_3171328350,ads_GeoStats_3171328350,metrics_view_through_conversions,INTEGER,
dt_google_ads_3171328350,ads_GeoStats_3171328350,segments_ad_network_type,STRING,
dt_google_ads_3171328350,ads_GeoStats_3171328350,segments_date,DATE,
dt_google_ads_3171328350,ads_GeoStats_3171328350,segments_day_of_week,STRING,
dt_google_ads_3171328350,ads_GeoStats_3171328350,segments_device,STRING,
dt_google_ads_3171328350,ads_GeoStats_3171328350,segments_geo_target_most_specific_location,STRING,
dt_google_ads_3171328350,ads_GeoStats_3171328350,segments_month,DATE,
dt_google_ads_3171328350,ads_GeoStats_3171328350,segments_quarter,DATE,
dt_google_ads_3171328350,ads_GeoStats_3171328350,segments_week,DATE,
dt_google_ads_3171328350,ads_GeoStats_3171328350,segments_year,INTEGER,
dt_google_ads_3171328350,ads_GeoStats_3171328350,_LATEST_DATE,DATE,
dt_google_ads_3171328350,ads_GeoStats_3171328350,_DATA_DATE,DATE,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,customer_id,INTEGER,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,metrics_conversions,FLOAT,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,metrics_conversions_value,FLOAT,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,metrics_value_per_conversion,FLOAT,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,segments_ad_network_type,STRING,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,segments_click_type,STRING,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,segments_conversion_action,STRING,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,segments_conversion_action_category,STRING,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,segments_conversion_action_name,STRING,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,segments_date,DATE,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,segments_day_of_week,STRING,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,segments_device,STRING,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,segments_hour,INTEGER,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,segments_month,DATE,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,segments_quarter,DATE,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,segments_week,DATE,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,segments_year,INTEGER,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,_LATEST_DATE,DATE,
dt_google_ads_3171328350,ads_HourlyAccountConversionStats_3171328350,_DATA_DATE,DATE,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,customer_id,INTEGER,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_active_view_cpm,FLOAT,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_active_view_ctr,FLOAT,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_active_view_impressions,INTEGER,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_active_view_measurability,FLOAT,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_active_view_measurable_cost_micros,INTEGER,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_active_view_measurable_impressions,INTEGER,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_active_view_viewability,FLOAT,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_average_cost,FLOAT,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_average_cpc,FLOAT,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_average_cpm,FLOAT,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_clicks,INTEGER,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_conversions,FLOAT,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_conversions_from_interactions_rate,FLOAT,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_conversions_value,FLOAT,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_cost_micros,INTEGER,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_cost_per_conversion,FLOAT,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_ctr,FLOAT,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_impressions,INTEGER,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_interaction_event_types,STRING,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_interaction_rate,FLOAT,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_interactions,INTEGER,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,metrics_value_per_conversion,FLOAT,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,segments_ad_network_type,STRING,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,segments_click_type,STRING,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,segments_date,DATE,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,segments_day_of_week,STRING,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,segments_device,STRING,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,segments_hour,INTEGER,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,segments_month,DATE,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,segments_quarter,DATE,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,segments_week,DATE,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,segments_year,INTEGER,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,_LATEST_DATE,DATE,
dt_google_ads_3171328350,ads_HourlyAccountStats_3171328350,_DATA_DATE,DATE,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,ad_group_id,INTEGER,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,campaign_id,INTEGER,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,customer_id,INTEGER,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,ad_group_base_ad_group,STRING,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,campaign_base_campaign,STRING,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,metrics_conversions,FLOAT,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,metrics_conversions_value,FLOAT,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,metrics_value_per_conversion,FLOAT,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,segments_ad_network_type,STRING,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,segments_click_type,STRING,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,segments_conversion_action,STRING,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,segments_conversion_action_category,STRING,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,segments_conversion_action_name,STRING,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,segments_date,DATE,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,segments_day_of_week,STRING,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,segments_device,STRING,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,segments_hour,INTEGER,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,segments_month,DATE,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,segments_quarter,DATE,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,segments_week,DATE,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,segments_year,INTEGER,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,_LATEST_DATE,DATE,
dt_google_ads_3171328350,ads_HourlyAdGroupConversionStats_3171328350,_DATA_DATE,DATE,
dt_google_ads_3171328350,ads_HourlyAdGroupStats_3171328350,ad_group_id,INTEGER,
dt_google_ads_3171328350,ads_HourlyAdGroupStats_3171328350,campaign_id,INTEGER,
dt_google_ads_3171328350,ads_HourlyAdGroupStats_3171328350,customer_id,INTEGER,
